Suburb,Uni/Tertiary Education,Income,Buy Price,Rent Price,Professionals,Combined Schools,Primary Schools,Secondary Schools,Total Schools,Trains,Trams,Buses,Total Stations,Shops,Theaters,Parks,Total Entertainments,Mean
Brighton,10.70187630298819,0.4477611940298498,99.07192575406032,98.99726526891523,2.432244614315493,0.8339124391938846,0.4169562195969423,99.93050729673384,0.6254343293954134,0.2779708130646319,99.93050729673384,2.0847810979847115,2.2932592077831826,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,48.103907707160644
Kooyong,3.8220986796386414,1.4925373134328401,99.1492652745553,98.90610756608933,1.6678248783877692,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,12.508686587908269,2.5017373175816537,99.93050729673384,23.69701181375955,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,67.24234324129164
Mount Macedon,99.93050729673384,50.21541546001337,91.87935034802784,98.81494986326345,99.93050729673384,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,85.98573686183245
Black Rock,14.940931202223762,3.731343283582089,96.36504253673627,98.72379216043757,5.072967338429468,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,83.41177435777736
Canterbury,3.8220986796386414,0.0,99.22660479505026,98.63263445761167,2.154273801250872,0.2779708130646319,8.547602501737316,0.5559416261292527,0.20847810979847115,12.508686587908269,2.2932592077831826,13.342599027102153,11.883252258512854,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,38.422084179560166
Beaumaris,14.940931202223762,3.731343283582089,96.59706109822119,98.54147675478579,5.072967338429468,99.93050729673384,1.8763029881862403,99.93050729673384,3.8220986796386414,99.93050729673384,99.93050729673384,4.933981931897147,5.628908964558721,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,60.85818415384669
Merrijig,99.93050729673384,50.21541546001337,74.24593967517401,98.4503190519599,99.93050729673384,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,84.92702853923495
Merrijig,99.93050729673384,50.21541546001337,74.24593967517401,98.4503190519599,99.93050729673384,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,84.92702853923495
Sorrento,99.93050729673384,50.21541546001337,98.60788863109049,98.26800364630812,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,9.10354412786657,9.798471160528145,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,86.18584768156545
Cape Schanck,99.93050729673384,96.11940298507463,88.16705336426914,98.17684594348222,39.54134815844337,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,95.35889678287113
East Melbourne,2.640722724113964,1.94029850746269,98.91724671307038,98.08568824065634,0.9034051424600453,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,82.4502028757982
Bonnie Doon,99.93050729673384,50.21541546001337,53.75096674400619,97.99453053783044,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,94.17576558212491
Prahran East,4.794996525364836,12.985074626865668,49.965876104839616,97.90337283500456,2.154273801250872,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,80.40998126200773
Merricks North,99.93050729673384,50.21541546001337,99.6906419180201,97.90337283500456,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,96.87273719807716
Malvern,3.8220986796386414,1.4925373134328401,98.83990719257541,97.72105742935278,1.6678248783877692,4.030576789437113,99.93050729673384,99.93050729673384,13.134120917303683,2.8492008339124353,0.2779708130646319,30.78526754690758,7.505211952744961,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,50.68875400748005
Shoreham,99.93050729673384,50.21541546001337,97.52513534416086,97.72105742935278,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,24.878387769284227,25.712300208478112,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,87.95402257482914
Brighton East,14.940931202223762,4.626865671641789,96.75174013921114,97.538742023701,5.072967338429468,4.030576789437113,1.8763029881862403,99.93050729673384,1.8068102849200796,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,66.23644130049148
Connewarre,99.93050729673384,50.21541546001337,94.27687548337201,97.44758432087511,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,22.932592077831828,23.69701181375955,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,87.51385686568575
Princes Hill,0.6254343293954134,5.5223880597014885,88.8631090487239,97.35642661804923,0.06949270326616075,99.93050729673384,99.93050729673384,3.61362056984017,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,71.08762736550696
Mount Eliza,20.36136205698401,7.462686567164178,95.1276102088167,97.26526891522333,8.686587908269628,0.8339124391938846,99.93050729673384,99.93050729673384,3.8220986796386414,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,72.52144704368405
Maindample,99.93050729673384,50.21541546001337,67.67208043310131,97.17411121239745,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,39.54134815844337,40.23627519110493,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,87.88266576563919
Hampton,14.940931202223762,8.805970149253728,97.9891724671307,97.08295350957155,5.072967338429468,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,12.508686587908269,99.93050729673384,5.142460041695617,5.628908964558721,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,56.96278380923233
Sandringham,14.940931202223762,4.029850746268659,95.35962877030161,96.99179580674567,7.088255733148019,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,12.508686587908269,99.93050729673384,9.10354412786657,9.589993050729673,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,67.5874853938704
Gardenvale,10.70187630298819,16.716417910447756,93.65815931941222,96.90063810391977,3.7526059763724806,99.93050729673384,8.547602501737316,3.61362056984017,3.8220986796386414,99.93050729673384,99.93050729673384,19.94440583738707,20.569840166782484,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,57.51416567327429
Middle Park,7.852675469075743,0.8955223880596996,99.38128383604021,96.8094804010939,0.48644892286310304,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,0.5559416261292527,5.142460041695617,71.2016991560174
Warrandyte South,20.36136205698401,28.507462686567166,97.37045630317091,96.718322698268,12.161223071577487,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,85.54617143396315
Armadale,1.5983321751216084,6.567164179104479,96.44238205723124,96.62716499544212,0.9034051424600453,0.8339124391938846,99.93050729673384,99.93050729673384,3.8220986796386414,2.8492008339124353,0.8339124391938846,15.427380125086865,8.408617095205006,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,49.052741996587834
Elwood,4.794996525364836,6.4179104477612,96.51972157772622,96.53600729261622,0.48644892286310304,99.93050729673384,1.8763029881862403,99.93050729673384,3.8220986796386414,99.93050729673384,2.5017373175816537,9.937456567060455,9.798471160528145,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,54.8355707386155
Albert Park,7.852675469075743,0.8955223880596996,98.68522815158546,96.44484958979034,0.48644892286310304,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,82.56063600483414
Deepdene,99.93050729673384,50.21541546001337,98.99458623356536,96.35369188696446,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,96.74063504322451
South Yarra,1.2508686587908269,7.611940298507458,97.7571539056458,96.26253418413856,0.9034051424600453,4.030576789437113,1.8763029881862403,3.61362056984017,0.972897845726195,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,3.8220986796386414,0.4169562195969423,99.93050729673384,0.2779708130646319,42.261697798747164
Kew,3.8220986796386414,1.6417910447761197,98.14385150812065,96.17137648131268,1.6678248783877692,0.0,1.8763029881862403,99.93050729673384,0.06949270326616075,99.93050729673384,0.4169562195969423,4.517025712300205,2.154273801250872,99.93050729673384,1.6678248783877692,99.93050729673384,5.142460041695617,36.294900477873824
St Kilda West,4.794996525364836,18.507462686567166,97.6798143851508,96.08021877848678,0.9034051424600453,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,83.3607050046374
Camberwell,4.794996525364836,0.5970149253731294,97.29311678267595,95.9890610756609,1.6678248783877692,99.93050729673384,1.8763029881862403,3.61362056984017,1.8068102849200796,0.20847810979847115,0.06949270326616075,7.852675469075743,1.6678248783877692,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,42.18175033380038
Fingal,99.93050729673384,96.11940298507463,94.04485692188709,95.897903372835,39.54134815844337,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,95.57059448798705
Hawthorn East,1.2508686587908269,4.179104477611939,96.90641918020108,95.80674567000912,1.6678248783877692,4.030576789437113,8.547602501737316,99.93050729673384,3.8220986796386414,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,65.62269450037755
Caulfield North,2.640722724113964,5.671641791044779,96.67440061871616,95.80674567000912,2.432244614315493,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,82.49363782229445
Hawthorn,0.6949270326615742,9.552238805970148,98.2985305491106,95.62443026435734,0.9034051424600453,4.030576789437113,99.93050729673384,99.93050729673384,13.134120917303683,2.8492008339124353,0.20847810979847115,21.681723419041,5.906879777623352,99.93050729673384,1.6678248783877692,99.93050729673384,5.142460041695617,38.789225044040855
Docklands,99.93050729673384,50.21541546001337,91.1059551430781,95.62443026435734,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,1.3203613620569876,39.54134815844337,14.801945795691452,3.8220986796386414,99.93050729673384,99.93050729673384,5.142460041695617,70.64403415150467
Red Hill South,99.93050729673384,50.21541546001337,95.4369682907966,95.44211485870557,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,96.47774122139936
Balnarring,99.93050729673384,50.21541546001337,83.9907192575406,95.35095715587967,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,45.65670604586518,46.073662265462126,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,89.43844398503336
Balwyn,4.794996525364836,12.537313432835816,98.22119102861562,95.25979945305379,2.432244614315493,4.030576789437113,0.4169562195969423,99.93050729673384,0.972897845726195,99.93050729673384,1.5983321751216084,7.5747046560111215,5.28144544822794,99.93050729673384,1.6678248783877692,99.93050729673384,5.142460041695617,37.6266336644309
Glen Iris,4.794996525364836,2.238805970149249,97.138437741686,95.16864175022789,1.6678248783877692,0.8339124391938846,1.8763029881862403,99.93050729673384,0.972897845726195,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,64.94508151820745
Devon Meadows,99.93050729673384,40.59701492537313,84.45475638051045,95.07748404740201,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,95.24449161809173
Elsternwick,10.70187630298819,16.716417910447756,95.82366589327145,94.98632634457611,3.7526059763724806,4.030576789437113,99.93050729673384,99.93050729673384,13.134120917303683,12.508686587908269,1.8763029881862403,8.061153578874213,6.115357887421824,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,51.01706676218766
Port Melbourne,10.70187630298819,1.7910447761193993,92.5754060324826,94.89516864175023,5.072967338429468,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,82.60015003838681
Caulfield,7.852675469075743,13.880597014925378,92.11136890951276,94.89516864175023,5.072967338429468,4.030576789437113,99.93050729673384,99.93050729673384,13.134120917303683,99.93050729673384,1.3898540653231373,19.94440583738707,12.578179291174429,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,56.729615608909164
Caulfield South,7.852675469075743,13.880597014925378,93.50348027842227,94.71285323609845,5.072967338429468,99.93050729673384,1.8763029881862403,99.93050729673384,3.8220986796386414,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,71.76623811600675
South Melbourne,0.972897845726195,8.208955223880599,94.81825212683681,94.71285323609845,5.072967338429468,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,82.52658901951632
Mount Martha,36.55316191799861,26.268656716417915,92.26604795050271,94.53053783044668,12.161223071577487,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,85.9379832381029
Warragul,36.55316191799861,71.64179104477613,41.53132250580046,94.43938012762078,22.09867963863794,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,12.508686587908269,99.93050729673384,2.8492008339124353,3.196664350243228,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,69.65843839279425
Moorooduc,99.93050729673384,50.21541546001337,99.30394431554525,94.3482224247949,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,3.8220986796386414,99.93050729673384,99.93050729673384,5.142460041695617,85.41166049897022
Panton Hill,99.93050729673384,50.21541546001337,88.39907192575406,94.3482224247949,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,95.99940070381388
Kew East,7.852675469075743,4.328358208955219,94.43155452436194,94.16590701914312,1.6678248783877692,99.93050729673384,8.547602501737316,3.61362056984017,3.8220986796386414,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,65.75318867774968
Fitzroy,2.640722724113964,18.80597014925374,93.4261407579273,94.07474931631722,3.7526059763724806,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,0.6254343293954134,21.681723419041,9.589993050729673,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,67.29246502316207
Barwon Heads,99.93050729673384,50.21541546001337,93.1167826759474,94.07474931631722,99.93050729673384,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,85.77969167247794
Windsor,4.794996525364836,12.985074626865668,91.7246713070379,93.89243391066545,2.154273801250872,99.93050729673384,99.93050729673384,3.61362056984017,13.134120917303683,12.508686587908269,2.0847810979847115,21.681723419041,16.33078526754691,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,51.440483047718374
St Andrews Beach,99.93050729673384,88.80597014925374,93.58081979891725,93.80127620783955,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,98.54206872413435
Prahran,4.794996525364836,12.985074626865668,92.03402938901779,93.71011850501367,2.154273801250872,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,12.508686587908269,0.5559416261292527,15.427380125086865,7.088255733148019,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,61.217812664332705
Parkville,0.0,18.955223880597018,95.28228924980665,93.61896080218779,3.7526059763724806,99.93050729673384,99.93050729673384,3.61362056984017,13.134120917303683,12.508686587908269,0.7644197359277238,13.620569840166786,7.227241139680329,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,50.709457792952584
McKinnon,14.940931202223762,14.776119402985078,92.42072699149266,93.52780309936189,7.088255733148019,99.93050729673384,99.93050729673384,3.61362056984017,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,72.87097946374669
Mont Albert,7.852675469075743,2.5373134328358193,96.13302397525135,93.43664539653601,1.6678248783877692,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,71.91848703167447
St Kilda,4.794996525364836,18.507462686567166,91.02861562258315,93.43664539653601,0.9034051424600453,4.030576789437113,99.93050729673384,99.93050729673384,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,0.4169562195969423,99.93050729673384,1.1118832522585165,60.40051299564578
Malvern East,2.640722724113964,8.50746268656717,95.51430781129156,93.25432999088423,1.6678248783877692,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,71.91596732221318
Park Orchards,10.70187630298819,0.14925373134327957,97.60247486465585,93.16317228805833,7.088255733148019,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,72.33481348862195
Cottles Bridge,20.36136205698401,11.044776119402988,86.07888631090488,93.07201458523245,10.354412786657397,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,83.5339729070581
Clifton Hill,1.5983321751216084,5.223880597014929,94.66357308584686,93.07201458523245,0.20847810979847115,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,71.5148867611408
Surrey Hills,7.852675469075743,2.5373134328358193,96.98375870069606,92.88969917958067,1.6678248783877692,99.93050729673384,1.8763029881862403,99.93050729673384,3.8220986796386414,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,70.99616154680818
St Kilda East,4.794996525364836,22.089552238805965,90.40989945862336,92.79854147675478,3.7526059763724806,0.2779708130646319,99.93050729673384,99.93050729673384,1.8068102849200796,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,71.4844382200732
Aspendale,20.36136205698401,17.462686567164177,86.69760247486465,92.7073837739289,17.859624739402356,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,12.508686587908269,99.93050729673384,15.844336344683807,16.33078526754691,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,69.3615902048875
Narre Warren North,30.437804030576785,2.8358208955223896,91.1832946635731,92.616226071103,28.283530229325926,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,84.97192726181807
Carlton North,0.6254343293954134,5.5223880597014885,93.7354988399072,92.52506836827712,0.06949270326616075,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,71.38027521687803
Merricks,99.93050729673384,50.21541546001337,97.06109822119103,92.43391066545124,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,30.78526754690758,31.549687282835304,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,88.30655686689438
Richmond,3.8220986796386414,6.119402985074629,87.70301624129931,92.34275296262534,5.072967338429468,99.93050729673384,8.547602501737316,3.61362056984017,3.8220986796386414,0.20847810979847115,0.1389854065323104,21.681723419041,5.0034746351633075,3.8220986796386414,0.4169562195969423,99.93050729673384,0.2779708130646319,26.026721284387442
Ivanhoe East,7.852675469075743,6.8656716417910495,96.05568445475639,92.25159525979946,2.154273801250872,99.93050729673384,1.8763029881862403,99.93050729673384,3.8220986796386414,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,71.18725736834334
Balwyn North,7.852675469075743,4.925373134328359,97.4477958236659,92.25159525979946,3.7526059763724806,99.93050729673384,0.4169562195969423,3.61362056984017,0.972897845726195,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,65.32988740994176
Fitzroy North,1.5983321751216084,5.223880597014929,91.95668986852282,92.06927985414768,0.20847810979847115,99.93050729673384,1.8763029881862403,3.61362056984017,1.8068102849200796,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,64.57223294812685
Bentleigh,14.940931202223762,14.776119402985078,91.64733178654292,92.06927985414768,7.088255733148019,99.93050729673384,8.547602501737316,99.93050729673384,13.134120917303683,2.8492008339124353,99.93050729673384,7.852675469075743,8.269631688672685,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,56.5111000274639
Little River,99.93050729673384,50.21541546001337,81.05181747873164,91.8869644484959,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,0.5559416261292527,5.142460041695617,84.00109921269834
Carlton,0.1389854065323104,99.85074626865672,92.49806651198762,91.79580674567,7.088255733148019,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,99.93050729673384,1.8763029881862403,9.659485753995833,8.061153578874213,99.93050729673384,1.6678248783877692,99.93050729673384,5.142460041695617,59.840743469663
